Frequency (Hz),Amplitude (dB¦ÌV)
21940500.0,-5.782738
21960400.0,-6.6927417
21980300.0,-7.1714251
22000200.0,-7.8007434
22020100.0,-6.745766
22040000.0,-6.4097903
22059900.0,-8.0993731
22079800.0,-7.7009585
22099700.0,-6.7466662
22119600.0,-6.789635
22139500.0,-7.1035693
22159400.0,-6.1894153
22179300.0,-6.8112414
22199200.0,-4.6848071
22219100.0,-6.9438708
22239000.0,-7.7851642
22258900.0,-7.2385409
22278800.0,-7.542557
22298700.0,-6.0412829
22318600.0,-7.6183551
22338500.0,-5.6780169
22358400.0,-6.4239276
22378300.0,-6.5367282
22398200.0,-5.8013919
22418100.0,-7.1707614
22438000.0,-6.0010455
22457900.0,-6.9777453
22477800.0,-7.8292468
22497700.0,-5.8477023
22517600.0,-5.7425769
22537500.0,-5.8297809
22557400.0,-8.3074267
22577300.0,-5.406792
22597200.0,-5.8827212
22617100.0,-6.1172259
22637000.0,-6.950928
22656900.0,-8.6089938
22676800.0,-5.3798068
22696700.0,-6.9756244
22716600.0,-8.7756884
22736500.0,-6.616112
22756400.0,-6.1254428
22776300.0,-6.7882312
22796200.0,-6.4743045
22816100.0,-7.7690738
22836000.0,-7.2639926
22855900.0,-7.9304812
22875800.0,-6.4375995
22895700.0,-5.6409839
22915600.0,-9.0461734
22935500.0,-6.9427569
22955400.0,-6.915375
22975300.0,-4.3276904
22995200.0,-6.1172488
23015100.0,-6.9802249
23035000.0,-7.0388492
23054900.0,-8.4050753
23074800.0,-5.2043231
23094700.0,-6.4306643
23114600.0,-6.7443393
23134500.0,-6.8638156
23154400.0,-4.7239917
23174300.0,-6.6538012
23194200.0,-7.6509097
23214100.0,-4.8946689
23234000.0,-8.1023105
23253900.0,-5.0432589
23273800.0,-7.8610003
23293700.0,-7.122597
23313600.0,-3.3335269
23333500.0,-8.3178561
23353400.0,-6.7152179
23373300.0,-4.954407
23393200.0,-6.5779956
23413100.0,-4.4956439
23433000.0,-5.4267733
23452900.0,-6.5072253
23472800.0,-7.0477832
23492700.0,-5.0903018
23512600.0,-6.967438
23532500.0,-6.7041476
23552400.0,-6.1447528
23572300.0,-6.1926654
23592200.0,-6.4777835
23612100.0,-6.3802264
23632000.0,-8.028641
23651900.0,-8.4536898
23671800.0,-6.3581927
23691700.0,-6.4404605
23711600.0,-8.2662661
23731500.0,-6.9975818
23751400.0,-4.8484195
23771300.0,-6.5507052
23791200.0,-6.2997821
23811100.0,-5.8503039
23831000.0,-6.4534304
23850900.0,-5.5946963
23870800.0,-5.2822268
23890700.0,-6.5807116
23910600.0,-6.9676974
23930500.0,-7.7449267
23950400.0,-8.4792483
23970300.0,-5.5949099
23990200.0,-6.1280597
24010100.0,-8.1178058
24030000.0,-7.0760272
24049900.0,-6.5092242
24069800.0,-7.3355334
24089700.0,-6.5057757
24109600.0,-6.2653888
24129500.0,-5.1940997
24149400.0,-4.300011
24169300.0,-4.3482592
24189200.0,-7.2593844
24209100.0,-6.9687808
24229000.0,-6.9343112
24248900.0,-7.4492267
24268800.0,-5.3343127
24288700.0,-5.8852694
24308600.0,-6.1221393
24328500.0,-7.0212405
24348400.0,-5.1369555
24368300.0,-6.6127169
24388200.0,-6.1550906
24408100.0,-7.0694888
24428000.0,-7.0818484
24447900.0,-7.1673816
24467800.0,-6.4462512
24487700.0,-8.6095431
24507600.0,-6.8984683
24527500.0,-8.536423
24547400.0,-7.3463519
24567300.0,-5.404404
24587200.0,-6.8205035
24607100.0,-6.979256
24627000.0,-6.2102664
24646900.0,-6.4000399
24666800.0,-5.7429812
24686700.0,-6.4274447
24706600.0,-6.7987445
24726500.0,-7.570473
24746400.0,-7.9853213
24766300.0,-7.0028079
24786200.0,-6.5333407
24806100.0,-6.025986
24826000.0,-6.8902743
24845900.0,-7.3589557
24865800.0,-7.9236606
24885700.0,-7.1227725
24905600.0,-7.7371066
24925500.0,-7.0203479
24945400.0,-6.5698855
24965300.0,-6.8444674
24985200.0,-6.8909533
25005100.0,-6.6757434
25025000.0,-7.6889041
25044900.0,-5.8495028
25064800.0,-5.671036
25084700.0,-7.4787906
25104600.0,-3.7733996
25124500.0,-8.0316546
25144400.0,-6.6270907
25164300.0,-6.2490924
25184200.0,-5.88884
25204100.0,-5.0911334
25224000.0,-6.2103351
25243900.0,-6.5766223
25263800.0,-7.5682452
25283700.0,-4.88781
25303600.0,-6.3128436
25323500.0,-7.3286975
25343400.0,-8.255028
25363300.0,-5.2778857
25383200.0,-4.7486728
25403100.0,-6.5883487
25423000.0,-6.4858554
25442900.0,-5.7458575
25462800.0,-6.7214587
25482700.0,-6.8871463
25502600.0,-5.9362109
25522500.0,-5.8931506
25542400.0,-6.197922
25562300.0,-7.946976
25582200.0,-7.5646518
25602100.0,-7.816933
25622000.0,-6.5633166
25641900.0,-7.2900164
25661800.0,-7.2926028
25681700.0,-7.2593539
25701600.0,-7.8937991
25721500.0,-6.3091891
25741400.0,-8.23362
25761300.0,-9.1990664
25781200.0,-7.8189471
25801100.0,-5.995354
25821000.0,-7.7567218
25840900.0,-7.3628466
25860800.0,-7.1955035
25880700.0,-5.9117282
25900600.0,-4.7455218
25920500.0,-6.0213778
25940400.0,-5.9103473
25960300.0,-8.8464663
25980200.0,-5.1657946
26000100.0,-5.4259723
26020000.0,-7.5479663
26039900.0,-5.8286975
26059800.0,-6.6578982
26079700.0,-7.7167056
26099600.0,-7.5795215
26119500.0,-5.8460925
26139400.0,-7.1502841
26159300.0,-3.6137011
26179200.0,-7.4372561
26199100.0,-6.2777255
26219000.0,-6.3372348
26238900.0,-5.9266589
26258800.0,-5.9110263
26278700.0,-5.908623
26298600.0,-4.9127734
26318500.0,-5.9310153
26338400.0,-6.4573291
26358300.0,-5.1947482
26378200.0,-7.025635
26398100.0,-6.025574
26418000.0,-5.7878878
26437900.0,-6.2155002
26457800.0,-7.4632037
26477700.0,-6.1382907
26497600.0,-5.6840976
26517500.0,-7.8210757
26537400.0,-7.0332187
26557300.0,-4.9267886
26577200.0,-6.6508868
26597100.0,-6.4021991
26617000.0,-7.6267856
26636900.0,-7.2204593
26656800.0,-6.2055362
26676700.0,-5.6735003
26696600.0,-5.8057406
26716500.0,-6.094086
26736400.0,-7.2074817
26756300.0,-5.7103351
26776200.0,-5.8562091
26796100.0,-8.0455859
26816000.0,-7.2585147
26835900.0,-7.2181933
26855800.0,-6.7293094
26875700.0,-5.6682818
26895600.0,-7.7459033
26915500.0,-5.9745715
26935400.0,-5.7677615
26955300.0,-5.9401935
26975200.0,-7.2959063
26995100.0,-5.6474307
27015000.0,-6.9065936
27034900.0,-6.0563662
27054800.0,-6.3243411
27074700.0,-4.9583209
27094600.0,-7.9682467
27114500.0,-7.0214618
27134400.0,-8.0335849
27154300.0,-5.9062121
27174200.0,-8.7842028
27194100.0,-7.2665332
27214000.0,-7.6948092
27233900.0,-7.1975787
27253800.0,-6.7850039
27273700.0,-6.6823352
27293600.0,-5.4374392
27313500.0,-5.8461535
27333400.0,-3.9133151
27353300.0,-7.3455508
27373200.0,-5.1774295
27393100.0,-7.6213992
27413000.0,-6.2761157
27432900.0,-6.5498889
27452800.0,-6.4960254
27472700.0,-6.1931994
27492600.0,-5.9971774
27512500.0,-7.7282946
27532400.0,-4.3408816
27552300.0,-6.1558078
27572200.0,-4.1195529
27592100.0,-4.8321002
27612000.0,-6.3226245
27631900.0,-6.2913974
27651800.0,-6.5323413
27671700.0,-7.0937961
27691600.0,-8.7899249
27711500.0,-6.8735202
27731400.0,-7.0979007
27751300.0,-6.5757525
27771200.0,-7.8419955
27791100.0,-8.7734149
27811000.0,-5.0566333
27830900.0,-4.3352664
27850800.0,-6.8883975
27870700.0,-7.8092196
27890600.0,-6.8561709
27910500.0,-6.7144397
27930400.0,-5.2287906
27950300.0,-6.9788897
27970200.0,-4.7083133
27990100.0,-6.4758609
28010000.0,-5.7377551
28029900.0,-7.8412936
28049800.0,-5.470177
28069700.0,-6.8019107
28089600.0,-7.318558
28109500.0,-6.3580554
28129400.0,-7.4356921
28149300.0,-7.1622699
28169200.0,-5.5334628
28189100.0,-7.2809832
28209000.0,-6.0458529
28228900.0,-6.4657443
28248800.0,-7.7706378
28268700.0,-5.0582888
28288600.0,-6.9370196
28308500.0,-5.3981631
28328400.0,-7.6592639
28348300.0,-7.5168155
28368200.0,-6.7272723
28388100.0,-6.4927371
28408000.0,-3.7914584
28427900.0,-6.8719333
28447800.0,-7.1797259
28467700.0,-6.2053988
28487600.0,-6.6831897
28507500.0,-9.2532657
28527400.0,-5.3350451
28547300.0,-5.5394976
28567200.0,-2.9869235
28587100.0,-7.5808871
28607000.0,-6.9248507
28626900.0,-6.8616946
28646800.0,-5.2215884
28666700.0,-6.2458957
28686600.0,-3.9484408
28706500.0,-6.6335681
28726400.0,-6.3586352
28746300.0,-7.5114596
28766200.0,-6.8810199
28786100.0,-5.9813464
28806000.0,-4.4762195
28825900.0,-7.611481
28845800.0,-7.0946887
28865700.0,-5.3589023
28885600.0,-7.6912234
28905500.0,-6.3443148
28925400.0,-6.2367785
28945300.0,-8.0048831
28965200.0,-7.5630801
28985100.0,-7.5230716
29005000.0,-6.4089587
29024900.0,-5.1107943
29044800.0,-7.1292498
29064700.0,-7.5527423
29084600.0,-6.5459903
29104500.0,-5.7332156
29124400.0,-5.9393008
29144300.0,-7.273453
29164200.0,-7.8515323
29184100.0,-5.9578174
29204000.0,-5.1882708
29223900.0,-5.8792498
29243800.0,-6.8675387
29263700.0,-7.3922046
29283600.0,-7.9434817
29303500.0,-5.9662631
29323400.0,-8.5982745
29343300.0,-6.5292514
29363200.0,-6.8757174
29383100.0,-5.8971103
29403000.0,-8.4418261
29422900.0,-5.8074878
29442800.0,-7.4560778
29462700.0,-6.5558703
29482600.0,-6.8373416
29502500.0,-6.7416003
29522400.0,-6.4768374
29542300.0,-4.7554629
29562200.0,-6.4572604
29582100.0,-7.1240085
29602000.0,-6.4423449
29621900.0,-3.6646884
29641800.0,-5.5728152
29661700.0,-6.6181414
29681600.0,-7.7119983
29701500.0,-6.9932483
29721400.0,-7.7030032
29741300.0,-6.2487338
29761200.0,-7.9260943
29781100.0,-6.6513141
29801000.0,-6.575867
29820900.0,-6.7558215
29840800.0,-6.8162234
29860700.0,-6.7264102
29880600.0,-6.935982
29900500.0,-5.111275
29920400.0,-6.8734515
29940300.0,-6.577637
29960200.0,-6.3398135
29980100.0,-6.8367999
30000000.0,-5.326073
