Frequency (Hz),Amplitude (dBμV)
595995000.0,106.7280881
596480000.0,109.4453809
596965000.0,108.2352674
597450000.0,108.1144559
597935000.0,108.8765714
598420000.0,107.5097196
598905000.0,106.6527173
599390000.0,103.25319640000001
599875000.0,106.779495
600360000.0,105.8084333
600845000.0,109.0384671
601330000.0,106.6414334
601815000.0,108.0625455
602300000.0,109.8839719
602785000.0,107.7929914
603270000.0,106.3721387
603755000.0,110.176872
604240000.0,107.1325757
604725000.0,110.9632566
605210000.0,102.5476529
605695000.0,103.5648343
606180000.0,110.7544629
606665000.0,107.5294034
607150000.0,109.5771176
607635000.0,106.1435163
608120000.0,111.146919
608605000.0,105.6764142
609090000.0,105.4555204
609575000.0,105.1522977
610060000.0,106.6879956
610545000.0,111.6042783
611030000.0,103.8961713
611515000.0,105.7259748
612000000.0,109.7545697
612485000.0,109.3427732
612970000.0,105.2600095
613455000.0,109.181915
613940000.0,107.2601773
614425000.0,108.3655164
614910000.0,108.5665815
615395000.0,107.6582639
615880000.0,103.9795453
616365000.0,110.6813657
616850000.0,106.3885724
617335000.0,108.919357
617820000.0,107.5643918
618305000.0,106.4690015
618790000.0,106.8018644
619275000.0,99.4113233
619760000.0,109.5072782
620245000.0,107.1084516
620730000.0,106.59539
621215000.0,105.1922681
621700000.0,108.6482923
622185000.0,108.0143659
622670000.0,98.164932
623155000.0,109.0847776
623640000.0,111.2943341
624125000.0,107.3740842
624610000.0,100.7012403
625095000.0,110.3630292
625580000.0,110.2885129
626065000.0,109.9413907
626550000.0,108.5570523
627035000.0,105.9476926
627520000.0,110.4523008
628005000.0,109.6461484
628490000.0,112.2224652
628975000.0,99.2749173
629460000.0,104.1940992
629945000.0,109.1451947
630430000.0,104.8187787
630915000.0,106.6562955
631400000.0,106.5107877
631885000.0,107.2811582
632370000.0,108.4402997
632855000.0,107.4038312
633340000.0,103.1437299
633825000.0,101.3353879
634310000.0,112.8425595
634795000.0,108.6453702
635280000.0,101.968292
635765000.0,104.5880963
636250000.0,108.2195584
636735000.0,110.4573743
637220000.0,109.3994977
637705000.0,104.9010617
638190000.0,109.6402356
638675000.0,107.8352735
639160000.0,107.6148679
639645000.0,107.4575574
640130000.0,106.7705915
640615000.0,106.051605
641100000.0,103.1569135
641585000.0,107.3094022
642070000.0,101.0435483
642555000.0,106.9964673
643040000.0,109.1456906
643525000.0,111.1810071
644010000.0,107.4059369
644495000.0,108.5694043
644980000.0,105.5405652
645465000.0,105.9287793
645950000.0,106.2004468
646435000.0,108.1669767
646920000.0,104.1683881
647405000.0,112.1223905
647890000.0,101.1415784
648375000.0,110.6372144
648860000.0,103.3242032
649345000.0,108.5867383
649830000.0,103.7094876
650315000.0,104.1922605
650800000.0,110.7954251
651285000.0,108.2414624
651770000.0,104.4051587
652255000.0,106.3815229
652740000.0,107.0634458
653225000.0,109.557327
653710000.0,106.5262906
654195000.0,109.6381757
654680000.0,110.421623
655165000.0,109.8525693
655650000.0,106.606323
656135000.0,96.0192487
656620000.0,107.7110822
657105000.0,105.7013929
657590000.0,110.6356961
658075000.0,108.247276
658560000.0,103.5124814
659045000.0,111.7995526
659530000.0,105.234245
660015000.0,105.838104
660500000.0,110.9985349
660985000.0,107.7606427
661470000.0,107.809364
661955000.0,108.3705594
662440000.0,114.1126096
662925000.0,102.2712934
663410000.0,104.6661756
663895000.0,106.9971769
664380000.0,111.3188703
664865000.0,111.4775769
665350000.0,110.6262738
665835000.0,105.123573
666320000.0,110.6575544
666805000.0,108.8185575
667290000.0,105.8777234
667775000.0,107.4521558
668260000.0,104.1753461
668745000.0,97.3910672
669230000.0,103.3039472
669715000.0,105.9353864
670200000.0,104.676872
670685000.0,108.3639066
671170000.0,107.3012082
671655000.0,109.7908017
672140000.0,113.0958326
672625000.0,109.4217298
673110000.0,107.8180463
673595000.0,104.4596021
674080000.0,111.3329236
674565000.0,104.1824491
675050000.0,107.0302961
675535000.0,109.1260831
676020000.0,108.5053784
676505000.0,110.5054853
676990000.0,105.4857099
677475000.0,109.9235303
677960000.0,106.9158246
678445000.0,108.8856504
678930000.0,110.9367063
679415000.0,105.2381818
679900000.0,103.9941785
680385000.0,108.4293515
680870000.0,108.7658002
681355000.0,110.8091352
681840000.0,107.0198667
682325000.0,111.4962079
682810000.0,102.2818296
683295000.0,107.2453229
683780000.0,111.3740918
684265000.0,111.9798505
684750000.0,111.1819455
685235000.0,110.0254972
685720000.0,105.9273221
686205000.0,106.1600186
686690000.0,104.524368
687175000.0,107.2702176
687660000.0,110.8947446
688145000.0,108.1988904
688630000.0,107.0092313
689115000.0,111.2561719
689600000.0,109.0040128
690085000.0,105.8592145
690570000.0,102.507797
691055000.0,109.7749478
691540000.0,106.9338147
692025000.0,110.097778
692510000.0,111.711929
692995000.0,109.4192121
693480000.0,104.3809964
693965000.0,113.0221784
694450000.0,109.0234754
694935000.0,107.8827893
695420000.0,110.1676862
695905000.0,111.3985364
696390000.0,108.8784558
696875000.0,96.934303
697360000.0,106.0352323
697845000.0,106.6781766
698330000.0,109.0196683
698815000.0,109.4684293
699300000.0,104.4335172
699785000.0,112.9668882
700270000.0,108.682533
700755000.0,103.151962
701240000.0,109.6976239
701725000.0,107.2448651
702210000.0,107.0308835
702695000.0,109.9752042
703180000.0,110.9905469
703665000.0,107.2764356
704150000.0,109.2076184
704635000.0,112.0171811
705120000.0,110.7030866
705605000.0,107.3987119
706090000.0,110.2327649
706575000.0,108.9455945
707060000.0,110.0354001
707545000.0,107.5825879
708030000.0,110.3210752
708515000.0,108.4829175
709000000.0,112.1305616
709485000.0,105.4386823
709970000.0,109.1781537
710455000.0,101.1243894
710940000.0,105.9000318
711425000.0,112.4192044
711910000.0,108.2335889
712395000.0,109.9021604
712880000.0,106.2625806
713365000.0,105.0087964
713850000.0,109.0976941
714335000.0,110.4676892
714820000.0,104.9939725
715305000.0,108.198631
715790000.0,110.5635678
716275000.0,108.578346
716760000.0,106.1091077
717245000.0,108.9217374
717730000.0,103.6199185
718215000.0,111.0922773
718700000.0,110.4791867
719185000.0,103.5066526
719670000.0,110.1328351
720155000.0,107.9127195
720640000.0,99.7105176
721125000.0,110.8544614
721610000.0,106.5697934
722095000.0,107.8871228
722580000.0,111.7945706
723065000.0,108.4743421
723550000.0,105.0294339
724035000.0,97.4735944
724520000.0,102.5571897
725005000.0,99.1664807
725490000.0,114.6861798
725975000.0,108.0435331
726460000.0,105.7320706
726945000.0,106.7166516
727430000.0,107.8111722
727915000.0,108.0775983
728400000.0,109.6434247
728885000.0,109.670799
729370000.0,106.7704847
729855000.0,106.9741361
730340000.0,105.8191449
730825000.0,108.8721082
731310000.0,112.9937513
731795000.0,107.1265866
732280000.0,112.2006757
732765000.0,112.0530545
733250000.0,110.1472852
733735000.0,108.8139875
734220000.0,107.1756818
734705000.0,107.9904706
735190000.0,106.6420362
735675000.0,105.2523267
736160000.0,108.7664334
736645000.0,115.05957000000001
737130000.0,106.4078977
737615000.0,104.4608609
738100000.0,110.8833463
738585000.0,104.8521878
739070000.0,105.3742139
739555000.0,102.7525861
740040000.0,105.7453611
740525000.0,111.7823712
741010000.0,104.9823224
741495000.0,108.1108701
741980000.0,110.1314237
742465000.0,99.451225
742950000.0,102.7547605
743435000.0,105.7211682
743920000.0,100.1571653
744405000.0,107.5346067
744890000.0,104.2335584
745375000.0,100.6013105
745860000.0,109.6298597
746345000.0,105.0273816
746830000.0,110.2804563
747315000.0,103.494476
747800000.0,113.6316144
748285000.0,113.8073117
748770000.0,105.9385526
749255000.0,110.232887
749740000.0,111.0444257
750225000.0,107.7734754
750710000.0,113.7813336
751195000.0,109.2970273
751680000.0,103.332977
752165000.0,99.3165433
752650000.0,109.752403
753135000.0,107.1976926
753620000.0,110.2050244
754105000.0,109.3038327
754590000.0,108.1908261
755075000.0,109.8791501
755560000.0,111.601814
756045000.0,105.2750928
756530000.0,106.8743131
757015000.0,104.1315076
757500000.0,102.5758435
757985000.0,101.7289579
758470000.0,110.9972608
758955000.0,105.7249753
759440000.0,111.6218793
759925000.0,110.0132901
760410000.0,110.4109647
760895000.0,106.9020383
761380000.0,102.6983411
761865000.0,111.5155713
762350000.0,107.7348401
762835000.0,106.5296399
763320000.0,106.7593839
763805000.0,104.0707242
764290000.0,107.3808362
764775000.0,109.9037168
765260000.0,109.3957212
765745000.0,107.4986035
766230000.0,105.7690732
766715000.0,112.4606321
767200000.0,105.8947675
767685000.0,115.1423795
768170000.0,109.6567456
768655000.0,98.4376752
769140000.0,110.4650037
769625000.0,113.6165006
770110000.0,109.1048352
770595000.0,110.4880674
771080000.0,97.941406
771565000.0,110.7605893
772050000.0,109.3194806
772535000.0,114.5822293
773020000.0,106.5137632
773505000.0,109.1586301
773990000.0,108.360748
774475000.0,109.2313001
774960000.0,109.2262723
775445000.0,108.6818769
775930000.0,109.9215314
776415000.0,111.7340772
776900000.0,104.7818296
777385000.0,111.2412488
777870000.0,108.102493
778355000.0,111.3793409
778840000.0,113.7818296
779325000.0,108.0596082
779810000.0,114.3335263
780295000.0,104.8014524
780780000.0,109.9474866
781265000.0,110.9903943
781750000.0,104.9085843
782235000.0,106.1596143
782720000.0,108.0957639
783205000.0,112.357681
783690000.0,111.4774778
784175000.0,106.740051
784660000.0,108.3012616
785145000.0,108.502609
785630000.0,106.2632978
786115000.0,111.33481570000001
786600000.0,107.2719495
787085000.0,105.9797666
787570000.0,108.0931928
788055000.0,104.1053769
788540000.0,101.9115674
789025000.0,111.6240689
789510000.0,112.5750959
789995000.0,106.3246915
790480000.0,105.3655698
790965000.0,106.1106336
791450000.0,108.1719129
791935000.0,113.3080976
792420000.0,105.9991605
792905000.0,107.4231794
793390000.0,100.3910825
793875000.0,98.626724
794360000.0,109.3193967
794845000.0,110.6503522
795330000.0,110.7330014
795815000.0,105.1644895
796300000.0,105.4409787
796785000.0,107.0884397
797270000.0,107.3013303
797755000.0,105.9265821
798240000.0,111.5843808
798725000.0,108.936958
799210000.0,104.9370496
799695000.0,108.3704373
800180000.0,109.171066
800665000.0,107.1941526
801150000.0,111.8804319
801635000.0,110.5855176
802120000.0,106.5814969
802605000.0,113.3762738
803090000.0,102.918678
803575000.0,103.1910245
804060000.0,111.005203
804545000.0,104.2919767
805030000.0,106.0463941
805515000.0,109.5449674
806000000.0,111.7013242
806485000.0,106.3751752
806970000.0,111.3259198
807455000.0,112.8540723
807940000.0,94.6189191
808425000.0,103.9251859
808910000.0,107.6131131
809395000.0,104.8638074
809880000.0,105.6821286
810365000.0,114.1458509
810850000.0,111.0720975
811335000.0,105.9591519
811820000.0,104.1379773
812305000.0,106.2741162
812790000.0,108.4133145
813275000.0,100.1208188
813760000.0,103.9015958
814245000.0,103.316612
814730000.0,104.707977
815215000.0,112.4473416
815700000.0,108.6274793
816185000.0,110.34358950000001
816670000.0,105.1080701
817155000.0,108.0502317
817640000.0,111.8583829
818125000.0,103.1050412
818610000.0,114.0292661
819095000.0,109.9873807
819580000.0,108.2786176
820065000.0,107.6916577
820550000.0,108.602493
821035000.0,111.5588758
821520000.0,108.7132566
822005000.0,107.5374982
822490000.0,108.6312253
822975000.0,107.5682523
823460000.0,110.6718213
823945000.0,102.7768857
824430000.0,102.1618878
824915000.0,106.0740201
825400000.0,111.0349424
825885000.0,108.2612149
826370000.0,104.8829038
826855000.0,102.4371259
827340000.0,107.4963147
827825000.0,109.6773526
828310000.0,109.3082959
828795000.0,105.3330762
829280000.0,105.5688779
829765000.0,109.8188169
830250000.0,112.4835736
830735000.0,101.2781903
831220000.0,107.6391065
831705000.0,107.2491605
832190000.0,107.0391767
832675000.0,103.0746305
833160000.0,113.9374692
833645000.0,105.2710797
834130000.0,106.9155194
834615000.0,111.2974851
835100000.0,108.0003965
835585000.0,96.5248334
836070000.0,110.2400815
836555000.0,103.9608304
837040000.0,106.5348584
837525000.0,110.2041547
838010000.0,111.4393994
838495000.0,112.36676
838980000.0,105.7000196
839465000.0,111.6506345
839950000.0,105.7386396
840435000.0,106.8544004
840920000.0,112.8431775
841405000.0,114.52032439999999
841890000.0,110.8349759
842375000.0,109.3452222
842860000.0,108.513519
843345000.0,112.9622571
843830000.0,109.2606427
844315000.0,105.3652188
844800000.0,108.1516721
845285000.0,106.3499829
845770000.0,108.7859265
846255000.0,112.5019529
846740000.0,108.9098203
847225000.0,102.6327512
847710000.0,107.7997129
848195000.0,113.0173413
848680000.0,109.9918744
849165000.0,107.9142148
849650000.0,106.8098447
850135000.0,112.3688733
850620000.0,103.6281125
851105000.0,108.826904
851590000.0,108.8872373
852075000.0,110.4810025
852560000.0,110.0525968
853045000.0,109.2459714
853530000.0,113.2383649
854015000.0,113.2928998
854500000.0,110.1766431
854985000.0,111.0723493
855470000.0,113.9087216
855955000.0,110.5481488
856440000.0,110.7952726
856925000.0,109.2266996
857410000.0,105.9328839
857895000.0,101.389877
858380000.0,104.7440793
858865000.0,110.9760587
859350000.0,110.7794187
859835000.0,105.5179059
860320000.0,107.7231137
860805000.0,101.190315
861290000.0,113.8784787
861775000.0,109.5900724
862260000.0,111.111305
862745000.0,113.2146985
863230000.0,106.6744763
863715000.0,110.3170087
864200000.0,108.3056028
864685000.0,106.5720517
865170000.0,109.6508329
865655000.0,96.8712842
866140000.0,106.7010419
866625000.0,106.1923215
867110000.0,108.8421323
867595000.0,99.9627072
868080000.0,101.5684125
868565000.0,111.373161
869050000.0,108.1776731
869535000.0,104.125488
870020000.0,104.9020002
870505000.0,108.1061399
870990000.0,112.572807
871475000.0,107.8360211
871960000.0,111.7443845
872445000.0,103.6583554
872930000.0,114.1439283
873415000.0,109.5300748
873900000.0,111.1346967
874385000.0,92.8255994
874870000.0,103.0027005
875355000.0,111.041557
875840000.0,107.8284986
876325000.0,111.4616696
876810000.0,106.9681623
877295000.0,110.8100583
877780000.0,106.4902341
878265000.0,108.5991666
878750000.0,110.8278882
879235000.0,107.9679029
879720000.0,100.7181394
880205000.0,108.8767316
880690000.0,108.8232038
881175000.0,105.979469
881660000.0,109.6455762
882145000.0,111.3670041
882630000.0,109.4928052
883115000.0,111.1124417
883600000.0,109.2225949
884085000.0,106.3315732
884570000.0,104.3495938
885055000.0,106.0606687
885540000.0,107.044563
886025000.0,106.9260251
886510000.0,109.4712522
886995000.0,109.2971875
887480000.0,108.7262189
887965000.0,110.4378659
888450000.0,109.2601621
888935000.0,108.092941
889420000.0,112.0789334
889905000.0,108.8229367
890390000.0,109.74983950000001
890875000.0,105.8369062
891360000.0,107.7777249
891845000.0,111.5290067
892330000.0,110.7392499
892815000.0,108.8779218
893300000.0,103.7790677
893785000.0,108.3882062
894270000.0,109.8444745
894755000.0,108.851875
895240000.0,111.1770017
895725000.0,109.5571897
896210000.0,106.1446607
896695000.0,101.959831
897180000.0,102.5381391
897665000.0,113.1352689
898150000.0,94.8137738
898635000.0,107.2456662
899120000.0,108.1915128
899605000.0,109.2602231
900090000.0,108.3890073
900575000.0,111.7259671
901060000.0,107.8510434
901545000.0,105.3151776
902030000.0,110.7420346
902515000.0,105.5288617
903000000.0,107.9469449
903485000.0,110.57045719999999
903970000.0,114.3979947
904455000.0,104.5051267
904940000.0,104.9964368
905425000.0,108.421951
905910000.0,102.6503598
906395000.0,108.0457074
906880000.0,107.14875
907365000.0,109.8560331
907850000.0,108.9964292
908335000.0,111.6822202
908820000.0,109.9876783
909305000.0,112.0672605
909790000.0,109.3253553
910275000.0,105.9577329
910760000.0,109.2094495
911245000.0,111.2254102
911730000.0,111.2817609
912215000.0,106.114372
912700000.0,102.5261609
913185000.0,109.6760404
913670000.0,105.9742353
914155000.0,108.3292157
914640000.0,107.6314008
915125000.0,110.7136457
915610000.0,108.435455
916095000.0,110.3529355
916580000.0,100.1955869
917065000.0,109.0147473
917550000.0,106.9775998
918035000.0,106.204292
918520000.0,108.7514417
919005000.0,112.1230695
919490000.0,105.6809842
919975000.0,109.3945768
920460000.0,112.7440488
920945000.0,110.0091397
921430000.0,111.8771283
921915000.0,106.8635099
922400000.0,108.3058164
922885000.0,109.9943921
923370000.0,112.2322156
923855000.0,108.4850385
924340000.0,106.7772748
924825000.0,108.7071759
925310000.0,106.7064283
925795000.0,110.8013684
926280000.0,108.3082959
926765000.0,110.3962323
927250000.0,99.9257581
927735000.0,110.377464
928220000.0,107.4456174
928705000.0,110.3893964
929190000.0,108.7951047
929675000.0,112.2785718
930160000.0,105.5483014
930645000.0,112.9109952
931130000.0,107.623924
931615000.0,105.8566587
932100000.0,113.8672559
932585000.0,111.2644193
933070000.0,110.6564786
933555000.0,102.8902127
934040000.0,107.6436841
934525000.0,107.9632108
935010000.0,107.0079038
935495000.0,108.4055249
935980000.0,105.0332105
936465000.0,108.9388883
936950000.0,113.2404325
937435000.0,105.5751035
937920000.0,103.0970456
938405000.0,97.5927579
938890000.0,111.3523175
939375000.0,111.3745038
939860000.0,112.1106717
940345000.0,109.8735044
940830000.0,101.0849073
941315000.0,99.9256971
941800000.0,108.7499921
942285000.0,110.7922437
942770000.0,105.7386167
943255000.0,110.1319196
943740000.0,113.6899182
944225000.0,110.2708509
944710000.0,103.58807350000001
945195000.0,106.5186689
945680000.0,112.4399945
946165000.0,107.6907575
946650000.0,112.6421811
947135000.0,107.7252271
947620000.0,109.0770185
948105000.0,111.2507474
948590000.0,112.1179502
949075000.0,101.536041
949560000.0,110.9267041
950045000.0,109.3228376
950530000.0,110.2392423
951015000.0,112.6223523
951500000.0,103.3361203
951985000.0,112.8652799
952470000.0,98.4860837
952955000.0,105.4320752
953440000.0,104.2361371
953925000.0,110.1852567
954410000.0,109.8523328
954895000.0,109.4051664
955380000.0,103.4441297
955865000.0,106.7269437
956350000.0,107.6312711
956835000.0,103.8995282
957320000.0,100.464668
957805000.0,104.6054685
958290000.0,114.1598584
958775000.0,102.3406751
959260000.0,108.3168714
959745000.0,110.2842176
960230000.0,106.7784879
960715000.0,104.8200605
961200000.0,109.0661618
961685000.0,107.7849729
962170000.0,108.0973355
962655000.0,112.477699
963140000.0,111.4346158
963625000.0,112.6670453
964110000.0,105.2547605
964595000.0,109.746124
965080000.0,107.9560392
965565000.0,110.7424008
966050000.0,108.4258954
966535000.0,109.8483274
967020000.0,112.7528302
967505000.0,105.32707189999999
967990000.0,104.7452314
968475000.0,109.4124829
968960000.0,113.0823285
969445000.0,106.3537442
969930000.0,109.7747876
970415000.0,102.5247647
970900000.0,110.9531858
971385000.0,112.2893598
971870000.0,109.0805509
972355000.0,105.872421
972840000.0,111.0730512
973325000.0,107.1339414
973810000.0,107.5827558
974295000.0,107.6558683
974780000.0,111.6859357
975265000.0,109.460304
975750000.0,114.1353986
976235000.0,108.6296689
976720000.0,106.7411725
977205000.0,108.5099485
977690000.0,104.7811124
978175000.0,112.0163571
978660000.0,107.6013944
979145000.0,108.5150144
979630000.0,108.0935666
980115000.0,110.9572904
980600000.0,109.7834546
981085000.0,115.0942456
981570000.0,107.3121183
982055000.0,110.8300779
982540000.0,113.4725797
983025000.0,111.0907666
983510000.0,107.2069623
983995000.0,108.4177854
984480000.0,109.1629636
984965000.0,104.072273
985450000.0,107.6655728
985935000.0,108.406677
986420000.0,105.2047498
986905000.0,114.2575605
987390000.0,108.7983167
987875000.0,108.4689252
988360000.0,107.7216947
988845000.0,114.1114957
989330000.0,109.6584394
989815000.0,107.9109571
990300000.0,104.9432752
990785000.0,108.2926175
991270000.0,108.6196134
991755000.0,109.3051221
992240000.0,107.5068509
992725000.0,112.5021817
993210000.0,112.3461454
993695000.0,106.4185102
994180000.0,112.0368039
994665000.0,105.3804624
995150000.0,103.1667554
995635000.0,107.3423917
996120000.0,112.7653653
996605000.0,111.0297391
997090000.0,103.197601
997575000.0,109.1215207
998060000.0,107.0666883
998545000.0,112.4082105
999030000.0,105.7631833
999515000.0,108.6083676
1000000000.0,112.4261396
