Frequency (Hz),Amplitude (dBμV)
577080000.0,-0.9456256
577565000.0,-0.5375445
578050000.0,-3.8452227
578535000.0,5.6803968
579020000.0,1.4430539
579505000.0,1.2193372
579990000.0,1.4351651
580475000.0,-3.8068927
580960000.0,5.7104032
581445000.0,3.1678006
581930000.0,3.6083905
582415000.0,5.4507062
582900000.0,1.5419156
583385000.0,0.7471692
583870000.0,1.4908216
584355000.0,-5.4448398
584840000.0,5.8859937
585325000.0,4.7934262
585810000.0,4.7646939
586295000.0,4.9540021
586780000.0,0.3662564
587265000.0,3.5092694
587750000.0,-3.0606692
588235000.0,2.0519712
588720000.0,4.2272184
589205000.0,-1.5832065
589690000.0,2.2862012
590175000.0,5.7461393
590660000.0,2.0874478
591145000.0,5.9272077
591630000.0,4.4357068
592115000.0,1.9832303
592600000.0,5.0016248
593085000.0,-2.7881472
593570000.0,4.7769544
594055000.0,-3.7295001
594540000.0,0.0689313
595025000.0,-0.6029437
595510000.0,0.7278287
595995000.0,1.2179639
596480000.0,2.2328183
596965000.0,2.5768964
597450000.0,2.9086988
597935000.0,-7.7194598
598420000.0,-0.6643451
598905000.0,2.1510846
599390000.0,1.242584
599875000.0,0.0618207
600360000.0,3.4563748
600845000.0,3.8025434
601330000.0,4.3225629
601815000.0,3.088104
602300000.0,-2.5663073
602785000.0,3.8470075
603270000.0,-2.3662265
603755000.0,-0.9336017
604240000.0,-1.798363
604725000.0,0.5317762
605210000.0,5.9865491
605695000.0,2.349632
606180000.0,3.8124234
606665000.0,3.912193
607150000.0,5.8681333
607635000.0,0.929527
608120000.0,2.6802976
608605000.0,3.3447492
609090000.0,0.4947431
609575000.0,2.0988919
610060000.0,-2.3158725
610545000.0,4.7272489
611030000.0,0.6453397
611515000.0,4.8140409
612000000.0,0.4378278
612485000.0,-5.9992679
612970000.0,-1.1654971
613455000.0,-0.4195178
613940000.0,-0.4118655
614425000.0,1.6561582
614910000.0,5.0321118
615395000.0,-1.5021594
615880000.0,3.6809995
616365000.0,1.8814008
616850000.0,2.628761
617335000.0,-0.7070163
617820000.0,6.3284833
618305000.0,3.9166944
618790000.0,-0.8922274
619275000.0,-1.8202899
619760000.0,2.0863874
620245000.0,-0.4682391
620730000.0,2.4544751
621215000.0,-3.3657534
621700000.0,1.9646222
622185000.0,-4.0727389
622670000.0,-3.3104785
623155000.0,3.4437024
623640000.0,3.7134168
624125000.0,3.2584531
624610000.0,3.774429
625095000.0,1.1960218
625580000.0,-3.0349734
626065000.0,3.6071164
626550000.0,-1.6383899
627035000.0,1.5058286
627520000.0,-10.1065371
628005000.0,1.4568784
628490000.0,3.7523343
628975000.0,-1.4837115
629460000.0,5.5152051
629945000.0,5.8252027
630430000.0,-0.3591006
630915000.0,0.6638562
631400000.0,-5.5402224
631885000.0,7.5927579
632370000.0,0.2214048
632855000.0,-2.1448367
633340000.0,0.3327558
633825000.0,2.4483411
634310000.0,2.5711896
634795000.0,-4.2731402
635280000.0,0.3961331
635765000.0,3.3135144
636250000.0,-1.3948672
636735000.0,-0.5273364
637220000.0,-4.6662524
637705000.0,4.385246
638190000.0,2.7122342
638675000.0,-0.5139239
639160000.0,3.0307386
639645000.0,-5.8527148
640130000.0,4.0719144
640615000.0,4.1769864
641100000.0,-0.5390094
641585000.0,-7.3845218
642070000.0,5.2063672
642555000.0,3.5000302
643040000.0,3.5585248
643525000.0,-1.6011508
644010000.0,6.0498044
644495000.0,-1.3532565
644980000.0,6.8549115
645465000.0,5.3160474
645950000.0,3.1347425
646435000.0,-3.4462664
646920000.0,4.6380307
647405000.0,1.1426465
647890000.0,6.7306058
648375000.0,6.8970182
648860000.0,1.7344586
649345000.0,6.5895993
649830000.0,0.7919004
650315000.0,-0.3656161
650800000.0,5.1448514
651285000.0,-3.2533267
651770000.0,2.113342
652255000.0,1.0675275
652740000.0,1.9363629
653225000.0,-8.7891543
653710000.0,-6.0356372
654195000.0,-12.2140582
654680000.0,-3.1396258
655165000.0,-1.8745807
655650000.0,3.5047757
656135000.0,3.6872174
656620000.0,1.3134381
657105000.0,-2.9970401
657590000.0,-0.4541781
658075000.0,3.0476453
658560000.0,-2.1370929
659045000.0,-0.3373416
659530000.0,4.3569409
660015000.0,-3.3266833
660500000.0,4.2963025
660985000.0,4.4562451
661470000.0,6.4723127
661955000.0,2.8236768
662440000.0,3.5200193
662925000.0,2.5840375
663410000.0,4.9752652
663895000.0,-1.5826724
664380000.0,3.3951032
664865000.0,0.6988675
665350000.0,1.0597531
665835000.0,5.0933606
666320000.0,1.2823407
666805000.0,3.0643155
667290000.0,3.6073606
667775000.0,3.2426908
668260000.0,3.2706983
668745000.0,3.4309537
669230000.0,-0.6047366
669715000.0,7.0178067
670200000.0,0.801605
670685000.0,3.2494504
671170000.0,-2.3320086
671655000.0,-0.4343722
672140000.0,2.6791532
672625000.0,2.9876325
673110000.0,3.9506757
673595000.0,0.6091458
674080000.0,-2.51767
674565000.0,5.1725232
675050000.0,-3.821564
675535000.0,0.2633969
676020000.0,-0.0005114
676505000.0,2.8700254
676990000.0,1.7138822
677475000.0,-1.3184054
677960000.0,-2.6506884
678445000.0,3.2514112
678930000.0,0.1191785
679415000.0,-3.6827929
679900000.0,1.3411634
680385000.0,1.2551648
680870000.0,-3.979256
681355000.0,1.3346784
681840000.0,-4.8734439
682325000.0,-4.3191226
682810000.0,2.4038465
683295000.0,6.0704419
683780000.0,4.1452329
684265000.0,0.7671048
684750000.0,1.0765302
685235000.0,-6.5683215
685720000.0,2.7278592
686205000.0,-2.3999408
686690000.0,-3.8582843
687175000.0,3.6305768
687660000.0,-0.3024066
688145000.0,-1.7053225
688630000.0,-4.3479617
689115000.0,-0.0432208
689600000.0,-0.5764468
690085000.0,2.1846845
690570000.0,1.7458875
691055000.0,2.7098539
691540000.0,-7.1434634
692025000.0,3.5292813
692510000.0,5.836456
692995000.0,-3.0388339
693480000.0,1.6307218
693965000.0,-2.4040149
694450000.0,4.8153073
694935000.0,0.1997602
695420000.0,1.9395291
695905000.0,0.5456845
696390000.0,7.9850614
696875000.0,1.8786008
697360000.0,2.1436002
697845000.0,4.0110395
698330000.0,6.1754987
698815000.0,3.3619611
699300000.0,5.3547513
699785000.0,2.5267102
700270000.0,-1.2928546
700755000.0,-7.7818148
701240000.0,-1.4310229
701725000.0,3.9321591
702210000.0,-0.0430529
702695000.0,1.2252423
703180000.0,-0.3071978
703665000.0,-2.6945498
704150000.0,1.714401
704635000.0,3.6845624
705120000.0,0.1067502
705605000.0,-6.4667514
706090000.0,3.4469297
706575000.0,0.0156705
707060000.0,-3.1224292
707545000.0,2.0815351
708030000.0,4.5732724
708515000.0,2.0692594
709000000.0,0.583183
709485000.0,-3.509949
709970000.0,1.0566327
710455000.0,-3.2342303
710940000.0,3.9611051
711425000.0,1.7365491
711910000.0,1.83168
712395000.0,7.1603925
712880000.0,1.2139356
713365000.0,1.6621396
713850000.0,1.7735593
714335000.0,0.6921994
714820000.0,3.446922
715305000.0,2.1016767
715790000.0,3.8881833
716275000.0,2.8662641
716760000.0,1.2903516
717245000.0,-1.4988406
717730000.0,0.8779599
718215000.0,-2.798157
718700000.0,-5.1570514
719185000.0,5.2533567
719670000.0,5.2380902
720155000.0,0.8762357
720640000.0,3.3511655
721125000.0,1.2673719
721610000.0,2.4951245
722095000.0,3.1234281
722580000.0,4.1718061
723065000.0,6.3370587
723550000.0,2.5402143
724035000.0,5.7400739
724520000.0,-3.0685428
725005000.0,0.9407422
725490000.0,-4.7056964
725975000.0,4.8546292
726460000.0,2.0064313
726945000.0,-2.7530597
727430000.0,2.1344144
727915000.0,-1.8270038
728400000.0,7.6036451
728885000.0,4.5005643
729370000.0,4.1445081
729855000.0,-1.8928378
730340000.0,2.2507245
730825000.0,8.9566419
731310000.0,-0.2917941
731795000.0,-4.4086535
732280000.0,-1.2070468
732765000.0,7.1897962
733250000.0,3.6210782
733735000.0,-0.8111651
734220000.0,4.0524747
734705000.0,4.2218701
735190000.0,-2.0861209
735675000.0,3.7732846
736160000.0,-2.3051303
736645000.0,6.3855435
737130000.0,-2.936127
737615000.0,-1.3075564
738100000.0,3.7314374
738585000.0,-0.3242648
739070000.0,0.3060834
739555000.0,3.8693387
740040000.0,5.1203153
740525000.0,1.1862104
741010000.0,5.5452191
741495000.0,1.5533292
741980000.0,2.0103376
742465000.0,-5.5770572
742950000.0,0.5454404
743435000.0,6.5190656
743920000.0,3.8836667
744405000.0,4.3441465
744890000.0,6.964729
745375000.0,0.9178235
745860000.0,3.9124601
746345000.0,3.1154248
746830000.0,-1.0162509
747315000.0,5.1966626
747800000.0,-3.2887729
748285000.0,5.4413678
748770000.0,0.8658216
749255000.0,0.9276349
749740000.0,-0.5141604
750225000.0,6.2591321
750710000.0,-11.7107165
751195000.0,-0.1800082
751680000.0,-0.5024951
752165000.0,2.4455258
752650000.0,-0.9290698
753135000.0,-2.963959
753620000.0,5.8765103
754105000.0,3.0701215
754590000.0,0.3217694
755075000.0,-0.3658679
755560000.0,-12.4143451
756045000.0,1.4571378
756530000.0,-3.568352
757015000.0,1.1381604
757500000.0,2.0050275
757985000.0,3.4430692
758470000.0,1.5595853
758955000.0,-1.2692874
759440000.0,0.4801023
759925000.0,2.4228818
760410000.0,0.5575177
760895000.0,4.034599
761380000.0,0.1126477
761865000.0,0.408386
762350000.0,0.3264615
762835000.0,-5.0308917
763320000.0,2.0070645
763805000.0,-12.9409411
764290000.0,-0.8820193
764775000.0,1.5952069
765260000.0,0.9743802
765745000.0,2.9236676
766230000.0,-8.7108996
766715000.0,8.019592
767200000.0,6.5004117
767685000.0,-1.6008456
768170000.0,1.7068479
768655000.0,2.1689832
769140000.0,4.5867383
769625000.0,2.7556607
770110000.0,5.4327619
770595000.0,0.838516
771080000.0,2.9103086
771565000.0,3.0082929
772050000.0,-3.706055
772535000.0,-6.8569796
773020000.0,2.5146024
773505000.0,5.5950849
773990000.0,5.2479779
774475000.0,5.8932111
774960000.0,5.0547025
775445000.0,4.9101483
775930000.0,1.4318692
776415000.0,6.2422559
776900000.0,-1.266083
777385000.0,0.4354093
777870000.0,5.192619
778355000.0,3.8144834
778840000.0,3.8691709
779325000.0,0.5819928
779810000.0,-1.5918048
780295000.0,-2.9847491
780780000.0,-0.7612002
781265000.0,-2.4991916
781750000.0,-2.2756427
782235000.0,1.6194074
782720000.0,5.2123716
783205000.0,-7.3443683
783690000.0,-4.1920016
784175000.0,-2.9581454
784660000.0,-0.5693667
785145000.0,-1.5878833
785630000.0,3.1615827
786115000.0,2.2301099
786600000.0,5.8305814
787085000.0,-2.5538791
787570000.0,0.6657636
788055000.0,4.6839749
788540000.0,4.0443494
789025000.0,-6.8973391
789510000.0,-0.3328097
789995000.0,-2.6260226
790480000.0,7.2863462
790965000.0,3.9090497
791450000.0,4.2715146
791935000.0,5.1464002
792420000.0,8.0518415
792905000.0,-3.5589145
793390000.0,-4.1618808
793875000.0,7.9473951
794360000.0,7.387428
794845000.0,0.9567258
795330000.0,2.4550702
795815000.0,-0.9176944
796300000.0,-2.1191409
796785000.0,0.9414365
797270000.0,4.853584
797755000.0,0.8331525
798240000.0,4.5382611
798725000.0,1.9058072
799210000.0,-2.4425662
799695000.0,-0.2055133
800180000.0,0.1616819
800665000.0,1.0133741
801150000.0,-1.7503665
801635000.0,-3.5638812
802120000.0,-0.098984
802605000.0,-2.4685977
803090000.0,3.4964673
803575000.0,-1.5583346
804060000.0,-3.8964846
804545000.0,1.3201673
805030000.0,-0.0271685
805515000.0,1.3197705
806000000.0,-1.7977603
806485000.0,7.8847654
806970000.0,4.7172467
807455000.0,-1.3945773
807940000.0,3.9338681
808425000.0,0.6185681
808910000.0,-1.711159
809395000.0,4.1545865
809880000.0,0.801399
810365000.0,3.9341962
810850000.0,1.2523114
811335000.0,4.1152417
811820000.0,-5.9353564
812305000.0,4.2216642
812790000.0,3.71331
813275000.0,-0.7856982
813760000.0,-0.6639331
814245000.0,2.351196
814730000.0,2.072067
815215000.0,-1.8301852
815700000.0,-0.6502231
816185000.0,-0.5005496
816670000.0,-6.9564822
817155000.0,3.0772168
817640000.0,3.6150739
818125000.0,-2.2302325
818610000.0,3.9835965
819095000.0,-0.5279391
819580000.0,-9.6578372
820065000.0,4.0026929
820550000.0,-5.2415393
821035000.0,-2.0397189
821520000.0,0.5075605
822005000.0,3.8323209
822490000.0,6.9716489
822975000.0,-0.2366946
823460000.0,1.8569104
823945000.0,3.3874967
824430000.0,6.3108289
824915000.0,4.5025403
825400000.0,0.930618
825885000.0,-1.3805316
826370000.0,4.4558026
826855000.0,-0.5642474
827340000.0,-3.1321719
827825000.0,-3.4933627
828310000.0,-3.0304644
828795000.0,2.1765439
829280000.0,1.0112302
829765000.0,-5.8221209
830250000.0,3.9631955
830735000.0,-3.7715762
831220000.0,0.591438
831705000.0,3.2495649
832190000.0,-0.1945651
832675000.0,4.6281888
833160000.0,0.3632428
833645000.0,-3.076607
834130000.0,2.097923
834615000.0,2.9630582
835100000.0,-2.7491687
835585000.0,5.8688047
836070000.0,3.7185285
836555000.0,2.6929776
837040000.0,4.7998807
837525000.0,-4.6360476
838010000.0,3.2263791
838495000.0,-8.2393191
838980000.0,1.6715009
839465000.0,-5.649483
839950000.0,-10.3598101
840435000.0,1.2839353
840920000.0,3.3034284
841405000.0,2.0664518
841890000.0,1.6580274
842375000.0,3.6545026
842860000.0,-4.1438907
843345000.0,-2.1609424
843830000.0,4.1420819
844315000.0,0.3927152
844800000.0,2.3536603
845285000.0,3.7507093
845770000.0,0.5426862
846255000.0,7.1936643
846740000.0,-0.8564456
847225000.0,-12.839226
847710000.0,-5.6294711
848195000.0,-4.8663791
848680000.0,0.5716703
849165000.0,-0.8492282
849650000.0,-1.6303561
850135000.0,6.7921521
850620000.0,4.1696088
851105000.0,1.7381971
851590000.0,5.1583173
852075000.0,3.0994184
852560000.0,4.3969342
853045000.0,0.3491361
853530000.0,1.9218824
854015000.0,-8.8416522
854500000.0,1.191467
854985000.0,4.4708478
855470000.0,-0.5098956
855955000.0,-5.5006106
856440000.0,5.7924115
856925000.0,-3.0669177
857410000.0,-2.1651614
857895000.0,4.0121991
858380000.0,3.7234647
858865000.0,1.6112058
859350000.0,1.8098294
859835000.0,0.7491147
860320000.0,3.1749036
860805000.0,0.3090741
861290000.0,-4.9281619
861775000.0,3.7466733
862260000.0,4.82814
862745000.0,3.7673413
863230000.0,7.788963
863715000.0,-0.3742373
864200000.0,0.9512784
864685000.0,-3.3237307
865170000.0,1.2469175
865655000.0,2.9281308
866140000.0,1.0540311
866625000.0,5.768501
867110000.0,3.0835034
867595000.0,-0.7485278
868080000.0,6.7900006
868565000.0,2.6446988
869050000.0,-2.7834475
869535000.0,3.1668393
870020000.0,4.5761029
870505000.0,0.7495114
870990000.0,2.4795453
871475000.0,-1.9728549
871960000.0,1.6697843
872445000.0,-4.4386828
872930000.0,-0.2494433
873415000.0,-0.2589724
873900000.0,0.8263852
874385000.0,2.4427564
874870000.0,2.5020139
875355000.0,8.1573102
875840000.0,-5.3147052
876325000.0,8.080177
876810000.0,7.0111844
877295000.0,1.6489179
877780000.0,4.8546445
878265000.0,0.7532956
878750000.0,-0.6208194
879235000.0,-0.3692553
879720000.0,-3.9333041
880205000.0,1.9449536
880690000.0,1.1009519
881175000.0,3.4669339
881660000.0,3.0947568
882145000.0,1.7874219
882630000.0,-0.8468325
883115000.0,3.1876752
883600000.0,4.6497876
884085000.0,2.9636533
884570000.0,3.4916379
885055000.0,-2.1528323
885540000.0,3.1432569
886025000.0,-1.2864764
886510000.0,0.0580976
886995000.0,4.5911481
887480000.0,0.9382169
887965000.0,5.2632672
888450000.0,4.4106214
888935000.0,-1.0671237
889420000.0,2.6850125
889905000.0,-1.506943
890390000.0,3.3137052
890875000.0,5.3475186
891360000.0,2.3103101
891845000.0,-0.390549
892330000.0,-1.3191073
892815000.0,-5.908417
893300000.0,5.4146344
893785000.0,7.273483
894270000.0,-0.1045306
894755000.0,2.5272824
895240000.0,-0.9017413
895725000.0,5.7043759
896210000.0,3.3798978
896695000.0,5.9654996
897180000.0,2.5283124
897665000.0,-0.6043246
898150000.0,8.0130002
898635000.0,1.2739484
899120000.0,2.4175336
899605000.0,6.7048871
900090000.0,0.046951
900575000.0,4.3475339
901060000.0,1.1140439
901545000.0,0.0155408
902030000.0,2.7038877
902515000.0,3.7239682
903000000.0,-0.3379977
903485000.0,4.5487287
903970000.0,-5.3842395
904455000.0,0.7686612
904940000.0,6.3079908
905425000.0,-0.0359424
905910000.0,-5.117287
906395000.0,4.1266782
906880000.0,3.139816
907365000.0,-4.8695453
907850000.0,3.817909
908335000.0,2.7184064
908820000.0,-3.2393115
909305000.0,4.4323499
909790000.0,-8.1404879
910275000.0,0.8417585
910760000.0,-1.8815768
911245000.0,-1.6970141
911730000.0,-0.0853274
912215000.0,-0.6116183
912700000.0,-5.2862628
913185000.0,4.0164182
913670000.0,-0.7370379
914155000.0,3.4795529
914640000.0,1.6911084
915125000.0,-1.1036227
915610000.0,-2.0271457
916095000.0,0.9450681
916580000.0,1.6624219
917065000.0,2.6950757
917550000.0,0.3151395
918035000.0,-0.0832599
918520000.0,-0.5056155
919005000.0,2.6953427
919490000.0,4.2038266
919975000.0,-1.2024844
920460000.0,4.0787122
920945000.0,-1.4770816
921430000.0,-1.9610751
921915000.0,-0.1924823
922400000.0,4.5232465
922885000.0,6.2751462
923370000.0,-1.7166064
923855000.0,1.679588
924340000.0,-4.8827594
924825000.0,2.1839215
925310000.0,-6.7060473
925795000.0,-4.8702853
926280000.0,0.0211866
926765000.0,2.5289762
927250000.0,6.2943418
927735000.0,3.9053266
928220000.0,3.215553
928705000.0,-1.4011996
929190000.0,-1.8336947
929675000.0,-11.3311389
930160000.0,7.051933
930645000.0,-4.8550876
931130000.0,3.8804853
931615000.0,1.4951474
932100000.0,7.3574292
932585000.0,1.1692273
933070000.0,-1.1676333
933555000.0,3.6902539
934040000.0,3.1015546
934525000.0,-2.4169772
935010000.0,7.0069654
935495000.0,-1.9001849
935980000.0,5.9480512
936465000.0,-0.7030795
936950000.0,5.9451825
937435000.0,0.572807
937920000.0,-0.2051623
938405000.0,-0.1571429
938890000.0,1.9363324
939375000.0,6.2935025
939860000.0,3.1332166
940345000.0,1.1250455
940830000.0,2.4546277
941315000.0,-3.2587054
941800000.0,5.8679425
942285000.0,3.272186
942770000.0,3.9492795
943255000.0,-0.4567798
943740000.0,-1.4009707
944225000.0,1.0908429
944710000.0,3.4551236
945195000.0,-10.275162
945680000.0,4.491142
946165000.0,1.5268857
946650000.0,6.4229657
947135000.0,-4.7383349
947620000.0,5.3703763
948105000.0,7.5861203
948590000.0,1.1896054
949075000.0,0.5763013
949560000.0,7.9064939
950045000.0,-3.7032473
950530000.0,2.8604657
951015000.0,2.4995496
951500000.0,-2.2427981
951985000.0,0.1648404
952470000.0,-2.1248401
952955000.0,4.5820386
953440000.0,-2.517586
953925000.0,0.509979
954410000.0,5.0564649
954895000.0,5.3808438
955380000.0,7.4849851
955865000.0,-0.7391513
956350000.0,1.0755002
956835000.0,2.0810239
957320000.0,1.6220472
957805000.0,-0.1541446
958290000.0,-2.5729678
958775000.0,2.356796
959260000.0,6.5971677
959745000.0,-0.0012973
960230000.0,5.1969297
960715000.0,6.6872708
961200000.0,1.1194989
961685000.0,4.8141324
962170000.0,1.5208585
962655000.0,-6.5740054
963140000.0,6.3304288
963625000.0,6.4236219
964110000.0,5.3706815
964595000.0,2.720741
965080000.0,-6.3534396
965565000.0,5.6773831
966050000.0,4.1052625
966535000.0,1.6433103
967020000.0,-6.2319339
967505000.0,8.0919339
967990000.0,4.9168622
968475000.0,-1.6612323
968960000.0,1.16806
969445000.0,3.4233014
969930000.0,5.3529737
970415000.0,-4.4971621
970900000.0,2.0538785
971385000.0,-0.5964969
971870000.0,-3.8494265
972355000.0,-0.9222415
972840000.0,1.3678281
973325000.0,-2.0192645
973810000.0,4.8506314
974295000.0,-4.4717028
974780000.0,3.1146924
975265000.0,-2.217995
975750000.0,2.0523374
976235000.0,0.9985807
976720000.0,3.5008771
977205000.0,3.4578931
977690000.0,5.5174482
978175000.0,3.7803418
978660000.0,5.6544721
979145000.0,2.1629026
979630000.0,2.0685193
980115000.0,2.2489316
980600000.0,6.8142621
981085000.0,-1.02578
981570000.0,4.6629331
982055000.0,1.9119718
982540000.0,5.5347974
983025000.0,-1.787041
983510000.0,-0.0504382
983995000.0,3.8807218
984480000.0,5.8380811
984965000.0,-2.866997
985450000.0,2.4615628
985935000.0,3.100311
986420000.0,8.4601133
986905000.0,0.6949002
987390000.0,-8.6647113
987875000.0,0.8068082
988360000.0,0.4809644
988845000.0,1.0994565
989330000.0,0.0117643
989815000.0,5.9370572
990300000.0,3.1048429
990785000.0,2.7698285
991270000.0,5.3317258
991755000.0,3.350044
992240000.0,2.2726895
992725000.0,5.0040891
993210000.0,1.5610044
993695000.0,3.9144132
994180000.0,2.7039563
994665000.0,5.5604169
995150000.0,6.2219159
995635000.0,-0.1594241
996120000.0,-0.4880984
996605000.0,0.8048856
997090000.0,0.4491651
997575000.0,-9.2317126
998060000.0,3.3739545
998545000.0,1.778465
999030000.0,2.834953
999515000.0,0.6433026
1000000000.0,3.9556501
