Frequency (Hz),Amplitude (dB¦ÌV)
597935000.0,7.5664136
598420000.0,7.1343457
598905000.0,9.3426129
599390000.0,7.3928296
599875000.0,9.1803052
600360000.0,8.2962339
600845000.0,8.363609
601330000.0,7.027023
601815000.0,6.8717115
602300000.0,6.8219144
602785000.0,7.3413083
603270000.0,7.8795545
603755000.0,8.4320676
604240000.0,8.5290143
604725000.0,8.2495038
605210000.0,8.4280316
605695000.0,8.356117
606180000.0,9.2265546
606665000.0,8.2398984
607150000.0,10.2591779
607635000.0,9.0865171
608120000.0,8.0910031
608605000.0,8.2424314
609090000.0,8.2471006
609575000.0,6.9820096
610060000.0,6.5856855
610545000.0,8.9478223
611030000.0,7.0567472
611515000.0,7.3209989
612000000.0,7.9220197
612485000.0,8.3030851
612970000.0,8.6457822
613455000.0,7.857826
613940000.0,8.1631925
614425000.0,8.6001432
614910000.0,7.6643216
615395000.0,8.384155
615880000.0,8.1259153
616365000.0,10.6204297
616850000.0,8.7698438
617335000.0,7.8677747
617820000.0,7.7951123
618305000.0,6.9014814
618790000.0,9.2215345
619275000.0,8.6326291
619760000.0,8.1048352
620245000.0,8.6191632
620730000.0,7.9135663
621215000.0,7.426872
621700000.0,7.2793424
622185000.0,7.2156751
622670000.0,7.009216
623155000.0,8.2041013
623640000.0,8.2139127
624125000.0,8.6287458
624610000.0,8.44651
625095000.0,6.760307
625580000.0,7.9250943
626065000.0,8.3600309
626550000.0,7.8886106
627035000.0,8.3991696
627520000.0,8.7954862
628005000.0,7.0652539
628490000.0,8.5600659
628975000.0,8.3226163
629460000.0,8.3468167
629945000.0,8.1854932
630430000.0,8.9708402
630915000.0,7.8205182
631400000.0,7.6534803
631885000.0,7.1624601
632370000.0,6.6205594
632855000.0,9.4066312
633340000.0,8.3477323
633825000.0,9.0179059
634310000.0,8.091026
634795000.0,9.1547773
635280000.0,8.7514951
635765000.0,8.3746183
636250000.0,9.4600064
636735000.0,8.6450421
637220000.0,7.2949369
637705000.0,8.1336896
638190000.0,6.7279279
638675000.0,7.6438596
639160000.0,9.4020841
639645000.0,8.9451215
640130000.0,8.9791104
640615000.0,8.235275
641100000.0,9.5172574
641585000.0,9.3010099
642070000.0,7.5095822
642555000.0,9.6904447
643040000.0,8.8265073
643525000.0,8.435394
644010000.0,8.0191266
644495000.0,9.9453809
644980000.0,7.7740018
645465000.0,8.609924
645950000.0,8.1289975
646435000.0,7.0639722
646920000.0,9.9367368
647405000.0,6.9377668
647890000.0,8.0103299
648375000.0,9.5683133
648860000.0,8.1414563
649345000.0,9.1364514
649830000.0,8.2226636
650315000.0,8.6947553
650800000.0,7.4202878
651285000.0,7.5465085
651770000.0,7.4248502
652255000.0,9.6244886
652740000.0,7.5347287
653225000.0,9.5462949
653710000.0,7.7568357
654195000.0,7.9150693
654680000.0,7.5555799
655165000.0,8.6686399
655650000.0,9.3067624
656135000.0,8.9063794
656620000.0,11.0579221
657105000.0,10.871391
657590000.0,7.9826047
658075000.0,9.320564
658560000.0,9.2991635
659045000.0,8.3807828
659530000.0,6.8107526
660015000.0,8.2599713
660500000.0,7.3697049
660985000.0,7.6510388
661470000.0,7.7500302
661955000.0,8.7858579
662440000.0,7.7223508
662925000.0,8.2312848
663410000.0,8.7889554
663895000.0,7.6140134
664380000.0,6.9795224
664865000.0,9.257919
665350000.0,9.198097
665835000.0,8.5032422
666320000.0,8.9161374
666805000.0,7.9720533
667290000.0,10.3867185
667775000.0,8.4815519
668260000.0,8.3183591
668745000.0,9.1194074
669230000.0,10.1010816
669715000.0,8.8550641
670200000.0,8.7096707
670685000.0,8.6397321
671170000.0,10.3404691
671655000.0,9.3182141
672140000.0,9.7144544
672625000.0,7.9608686
673110000.0,7.8417203
673595000.0,7.5797269
674080000.0,7.1811368
674565000.0,8.2182996
675050000.0,7.6114728
675535000.0,7.8076169
676020000.0,9.9694516
676505000.0,7.7650144
676990000.0,9.7584149
677475000.0,9.3717496
677960000.0,8.4505078
678445000.0,7.6563184
678930000.0,9.065643
679415000.0,7.0478818
679900000.0,7.5815808
680385000.0,8.1267392
680870000.0,8.4392392
681355000.0,7.5368955
681840000.0,8.41452
682325000.0,8.3857801
682810000.0,11.1131742
683295000.0,8.8135831
683780000.0,8.3794553
684265000.0,8.4165876
684750000.0,7.671951
685235000.0,8.1317823
685720000.0,8.3892362
686205000.0,8.5454785
686690000.0,8.6776349
687175000.0,8.0845639
687660000.0,8.6015927
688145000.0,8.6646649
688630000.0,7.9223172
689115000.0,8.2599866
689600000.0,8.3958432
690085000.0,8.5425946
690570000.0,8.1737973
691055000.0,10.4245679
691540000.0,7.3629224
692025000.0,8.5421598
692510000.0,9.3694226
692995000.0,8.8998029
693480000.0,9.9144437
693965000.0,8.7182538
694450000.0,9.0411756
694935000.0,8.8773267
695420000.0,10.062309
695905000.0,7.2856061
696390000.0,9.2871244
696875000.0,7.7003247
697360000.0,7.4848859
697845000.0,8.9035565
698330000.0,9.1418302
698815000.0,9.5232617
699300000.0,9.3275602
699785000.0,8.37664
700270000.0,7.9321668
700755000.0,9.7714917
701240000.0,7.7440488
701725000.0,9.504028
702210000.0,8.6161496
702695000.0,9.1588056
703180000.0,9.1788098
703665000.0,8.6887815
704150000.0,8.1885755
704635000.0,7.8249814
705120000.0,9.1511609
705605000.0,8.3001783
706090000.0,9.1795194
706575000.0,10.5030439
707060000.0,10.2710111
707545000.0,7.7761609
708030000.0,8.7637479
708515000.0,8.5181501
709000000.0,8.3174894
709485000.0,8.8063733
709970000.0,9.0900342
710455000.0,8.8035962
710940000.0,8.6843106
711425000.0,9.5431516
711910000.0,8.1571118
712395000.0,10.2135541
712880000.0,10.7647168
713365000.0,8.3012082
713850000.0,10.3086316
714335000.0,8.5397718
714820000.0,8.5075299
715305000.0,9.0110013
715790000.0,9.8796231
716275000.0,8.5330121
716760000.0,8.5217511
717245000.0,7.4615705
717730000.0,9.6425168
718215000.0,8.3427961
718700000.0,9.4529721
719185000.0,8.6172788
719670000.0,9.3003385
720155000.0,8.3012159
720640000.0,9.8359372
721125000.0,8.0161206
721610000.0,8.6377713
722095000.0,9.0372464
722580000.0,7.8936841
723065000.0,8.5829389
723550000.0,8.6943204
724035000.0,7.6887967
724520000.0,9.4646985
725005000.0,10.1604459
725490000.0,9.7877881
725975000.0,8.7619092
726460000.0,8.9184644
726945000.0,8.8188474
727430000.0,8.9303586
727915000.0,8.535484
728400000.0,10.2692182
728885000.0,9.4764325
729370000.0,8.4400327
729855000.0,9.1345746
730340000.0,8.3688275
730825000.0,7.3157651
731310000.0,7.880821
731795000.0,7.8480069
732280000.0,9.0173947
732765000.0,9.1406171
733250000.0,9.2194287
733735000.0,8.5336148
734220000.0,10.4836423
734705000.0,7.6345517
735190000.0,8.8706357
735675000.0,8.2844922
736160000.0,8.4925
736645000.0,11.4104383
737130000.0,10.2349164
737615000.0,8.0914304
738100000.0,9.5582654
738585000.0,10.1705014
739070000.0,8.1489026
739555000.0,7.8228376
740040000.0,9.6277234
740525000.0,8.6943814
741010000.0,9.3596341
741495000.0,7.5280988
741980000.0,10.3888013
742465000.0,7.6372296
742950000.0,7.5699155
743435000.0,8.2561261
743920000.0,7.7480924
744405000.0,9.630943
744890000.0,7.8018949
745375000.0,8.3548505
745860000.0,8.2083814
746345000.0,9.1202008
746830000.0,8.7845075
747315000.0,8.9033124
747800000.0,7.9897
748285000.0,9.6162717
748770000.0,8.4957578
749255000.0,9.1514051
749740000.0,8.0134885
750225000.0,8.4395139
750710000.0,10.5733487
751195000.0,9.4551465
751680000.0,8.9001691
752165000.0,8.9915311
752650000.0,8.3907544
753135000.0,9.295532
753620000.0,9.4740216
754105000.0,8.7396237
754590000.0,9.5679242
755075000.0,8.1241376
755560000.0,7.5333326
756045000.0,9.4198606
756530000.0,8.0748441
757015000.0,8.9814679
757500000.0,8.3440168
757985000.0,9.5742719
758470000.0,9.0167844
758955000.0,7.9863202
759440000.0,9.9341428
759925000.0,8.4024503
760410000.0,8.784271
760895000.0,9.8037488
761380000.0,8.7783811
761865000.0,9.7351071
762350000.0,8.948013
762835000.0,9.8234861
763320000.0,8.1698453
763805000.0,7.6288831
764290000.0,7.9677579
764775000.0,7.7787473
765260000.0,7.7794568
765745000.0,8.8339917
766230000.0,7.0691831
766715000.0,8.6701123
767200000.0,9.8572232
767685000.0,10.0738523
768170000.0,8.4956281
768655000.0,9.4048459
769140000.0,8.8267209
769625000.0,10.732208
770110000.0,8.7447126
770595000.0,7.5282437
771080000.0,9.0072095
771565000.0,9.3507764
772050000.0,7.9318845
772535000.0,9.2276303
773020000.0,8.1885678
773505000.0,8.036369
773990000.0,7.4322812
774475000.0,8.15612
774960000.0,8.9532773
775445000.0,7.9996793
775930000.0,10.8853833
776415000.0,7.6620099
776900000.0,9.0474851
777385000.0,9.078613
777870000.0,10.6260602
778355000.0,9.1321561
778840000.0,8.065849
779325000.0,10.3388135
779810000.0,8.8496549
780295000.0,8.4443586
780780000.0,9.2041928
781265000.0,10.3030622
781750000.0,10.0456388
782235000.0,9.6929166
782720000.0,9.2344586
783205000.0,10.1724164
783690000.0,9.0033719
784175000.0,8.655235
784660000.0,9.7416989
785145000.0,7.4079358
785630000.0,8.9937589
786115000.0,9.7562635
786600000.0,9.3755262
787085000.0,7.6444699
787570000.0,9.2300794
788055000.0,8.4242932
788540000.0,8.0623395
789025000.0,9.6479566
789510000.0,8.9112851
789995000.0,8.8344724
790480000.0,10.7934186
790965000.0,8.121391
791450000.0,8.2021329
791935000.0,7.8914945
792420000.0,9.091232
792905000.0,9.1145093
793390000.0,10.0600583
793875000.0,9.032211
794360000.0,7.9025418
794845000.0,8.5341031
795330000.0,8.9734113
795815000.0,8.0896985
796300000.0,8.1642835
796785000.0,8.5974576
797270000.0,7.4810559
797755000.0,8.2433698
798240000.0,8.8292768
798725000.0,8.3986814
799210000.0,9.0706632
799695000.0,8.4213559
800180000.0,7.9629666
800665000.0,7.6303174
801150000.0,8.2263867
801635000.0,9.5213239
802120000.0,9.1591794
802605000.0,8.8015058
803090000.0,7.7375791
803575000.0,9.2136762
804060000.0,9.3042371
804545000.0,9.1938626
805030000.0,8.3509595
805515000.0,8.3368146
806000000.0,9.0913236
806485000.0,8.5680158
806970000.0,8.8779904
807455000.0,9.2850949
807940000.0,7.841705
808425000.0,9.4063642
808910000.0,9.7343976
809395000.0,7.9587934
809880000.0,7.7369611
810365000.0,9.4609677
810850000.0,9.8618009
811335000.0,9.7895429
811820000.0,9.3812101
812305000.0,8.7997739
812790000.0,9.466583
813275000.0,9.4487302
813760000.0,9.121597
814245000.0,9.2177961
814730000.0,8.0325238
815215000.0,9.0322721
815700000.0,7.4575879
816185000.0,8.3269574
816670000.0,9.2734143
817155000.0,9.0951383
817640000.0,11.3143003
818125000.0,7.5529782
818610000.0,8.6546781
819095000.0,9.4732434
819580000.0,8.4930875
820065000.0,8.633209
820550000.0,10.012901
821035000.0,7.6973874
821520000.0,7.9741666
822005000.0,7.7706983
822490000.0,9.1921842
822975000.0,9.505531
823460000.0,8.9709699
823945000.0,9.1743085
824430000.0,7.5696637
824915000.0,11.077522
825400000.0,7.7821729
825885000.0,8.780029
826370000.0,8.7789685
826855000.0,10.2187726
827340000.0,8.5214231
827825000.0,10.6285779
828310000.0,8.9526975
828795000.0,10.0902478
829280000.0,9.4982144
829765000.0,6.2575223
830250000.0,8.8519742
830735000.0,7.9790723
831220000.0,8.8543164
831705000.0,9.1039273
832190000.0,7.8770826
832675000.0,9.1111829
833160000.0,8.0237195
833645000.0,9.0569303
834130000.0,7.8897702
834615000.0,9.0949857
835100000.0,7.1285092
835585000.0,8.7906186
836070000.0,8.4622037
836555000.0,9.5794675
837040000.0,9.6672818
837525000.0,9.2600934
838010000.0,8.2141111
838495000.0,8.2219312
838980000.0,10.255203
839465000.0,7.7757184
839950000.0,9.3064649
840435000.0,7.7481153
840920000.0,11.0479123
841405000.0,8.1032331
841890000.0,9.3555829
842375000.0,7.4762418
842860000.0,9.7418668
843345000.0,8.2290647
843830000.0,10.3422849
844315000.0,7.488075
844800000.0,8.6140592
845285000.0,9.7777402
845770000.0,9.9074247
846255000.0,7.659744
846740000.0,8.1935422
847225000.0,9.1733853
847710000.0,10.026344
848195000.0,8.8423535
848680000.0,8.3646772
849165000.0,9.6749646
849650000.0,9.156944
850135000.0,9.3894727
850620000.0,9.2523877
851105000.0,9.1311261
851590000.0,8.74987
852075000.0,8.5971067
852560000.0,7.8538358
853045000.0,8.7218167
853530000.0,9.8326871
854015000.0,9.0767362
854500000.0,7.4650495
854985000.0,8.1349637
855470000.0,8.5499189
855955000.0,8.1002881
856440000.0,9.535362
856925000.0,9.7537381
857410000.0,9.1571729
857895000.0,8.5673597
858380000.0,8.4654615
858865000.0,8.5887982
859350000.0,7.4077451
859835000.0,8.9812619
860320000.0,9.3384549
860805000.0,8.8706586
861290000.0,9.6918714
861775000.0,9.0678784
862260000.0,8.4111631
862745000.0,9.5213925
863230000.0,10.0665891
863715000.0,8.558212
864200000.0,9.0790631
864685000.0,8.7699659
865170000.0,8.6407773
865655000.0,8.5773084
866140000.0,8.0350415
866625000.0,8.7186505
867110000.0,9.1489789
867595000.0,11.0836637
868080000.0,7.2666318
868565000.0,8.2340467
869050000.0,8.7732541
869535000.0,10.5869519
870020000.0,8.1311795
870505000.0,9.194412
870990000.0,8.5095517
871475000.0,8.4484708
871960000.0,9.9433591
872445000.0,9.0502851
872930000.0,8.4659726
873415000.0,9.1101071
873900000.0,8.27375
874385000.0,10.4937741
874870000.0,8.4968183
875355000.0,8.9355924
875840000.0,9.4088742
876325000.0,9.3668515
876810000.0,8.6190488
877295000.0,9.2125547
877780000.0,9.3046567
878265000.0,8.1887662
878750000.0,8.2974851
879235000.0,8.2944409
879720000.0,8.4027936
880205000.0,8.3510968
880690000.0,8.9610593
881175000.0,9.0741727
881660000.0,9.5343091
882145000.0,10.2229383
882630000.0,8.6221769
883115000.0,9.1284864
883600000.0,10.658508
884085000.0,8.1071317
884570000.0,9.2826917
885055000.0,8.7967755
885540000.0,9.072685
886025000.0,8.9592969
886510000.0,8.0517804
886995000.0,9.060188
887480000.0,9.6190259
887965000.0,7.8720777
888450000.0,10.3839414
888935000.0,9.2248456
889420000.0,10.8849332
889905000.0,9.7373044
890390000.0,9.3002317
890875000.0,8.2133252
891360000.0,8.397331
891845000.0,7.6204908
892330000.0,8.6943204
892815000.0,8.9166333
893300000.0,8.4391858
893785000.0,9.9443509
894270000.0,9.9218137
894755000.0,8.571304
895240000.0,8.1861493
895725000.0,10.0609738
896210000.0,8.3826978
896695000.0,8.3907315
897180000.0,7.5769803
897665000.0,8.5521543
898150000.0,9.3116986
898635000.0,8.05146
899120000.0,8.616493
899605000.0,8.1258161
900090000.0,9.0094144
900575000.0,8.5359037
901060000.0,8.0673368
901545000.0,7.96685
902030000.0,8.6117475
902515000.0,8.1532437
903000000.0,7.7508695
903485000.0,7.7918698
903970000.0,8.3349912
904455000.0,8.1745603
904940000.0,9.8620908
905425000.0,8.7248914
905910000.0,11.2968061
906395000.0,9.1187894
906880000.0,9.0169141
907365000.0,8.1237714
907850000.0,8.9259183
908335000.0,8.941673
908820000.0,7.8864896
909305000.0,7.8042295
909790000.0,9.5980832
910275000.0,8.8964307
910760000.0,10.2387387
911245000.0,9.7267682
911730000.0,9.0538785
912215000.0,9.9265363
912700000.0,9.4535062
913185000.0,8.6310269
913670000.0,9.051193
914155000.0,7.7453229
914640000.0,8.9892194
915125000.0,8.6432645
915610000.0,7.5491712
916095000.0,9.7024686
916580000.0,8.5571286
917065000.0,10.3759534
917550000.0,9.2564313
918035000.0,9.781326
918520000.0,9.6411206
919005000.0,9.9604108
919490000.0,8.7428434
919975000.0,9.2230222
920460000.0,9.7306134
920945000.0,8.7070844
921430000.0,10.1710202
921915000.0,9.5108335
922400000.0,9.2181699
922885000.0,8.916702
923370000.0,10.4869077
923855000.0,9.0829007
924340000.0,8.7165448
924825000.0,7.7243039
925310000.0,9.3441693
925795000.0,9.5330503
926280000.0,8.7273862
926765000.0,9.3195722
927250000.0,8.3647077
927735000.0,9.2694852
928220000.0,8.7402265
928705000.0,7.8482587
929190000.0,8.8066556
929675000.0,9.0899732
930160000.0,9.8039472
930645000.0,8.6355435
931130000.0,9.2125089
931615000.0,10.3863217
932100000.0,9.1276242
932585000.0,7.8500821
933070000.0,9.7886197
933555000.0,8.1231458
934040000.0,10.4258954
934525000.0,10.1152265
935010000.0,9.5041196
935495000.0,9.6497953
935980000.0,10.529907
936465000.0,10.0619123
936950000.0,9.23719
937435000.0,9.8211438
937920000.0,8.5471036
938405000.0,9.957771
938890000.0,9.6442029
939375000.0,9.2163922
939860000.0,7.4403836
940345000.0,7.9606244
940830000.0,10.3482511
941315000.0,9.8396451
941800000.0,8.7893445
942285000.0,9.3900983
942770000.0,10.8587873
943255000.0,9.8083799
943740000.0,9.6805265
944225000.0,9.0763547
944710000.0,7.9116056
945195000.0,9.6985929
945680000.0,7.3160855
946165000.0,9.5602491
946650000.0,9.606529
947135000.0,9.3710935
947620000.0,8.0521543
948105000.0,9.9669797
948590000.0,8.7306287
949075000.0,7.6818769
949560000.0,8.8179929
950045000.0,9.6498563
950530000.0,10.2200467
951015000.0,9.7307126
951500000.0,7.6301038
951985000.0,9.1156461
952470000.0,9.6256406
952955000.0,10.0379865
953440000.0,8.7952802
953925000.0,9.7354734
954410000.0,9.83905
954895000.0,9.6415784
955380000.0,10.2238233
955865000.0,9.7551343
956350000.0,7.7903669
956835000.0,8.9516217
957320000.0,8.6024091
957805000.0,9.51667
958290000.0,9.0975263
958775000.0,9.3803861
959260000.0,8.8165662
959745000.0,8.5739667
960230000.0,8.9005887
960715000.0,10.0889127
961200000.0,8.4604108
961685000.0,7.9565122
962170000.0,10.3225705
962655000.0,9.8036039
963140000.0,9.404411
963625000.0,9.5451581
964110000.0,10.4546888
964595000.0,10.9849622
965080000.0,8.3598172
965565000.0,7.8626783
966050000.0,9.7494657
966535000.0,9.148483
967020000.0,9.0434415
967505000.0,11.5030591
967990000.0,9.2753598
968475000.0,9.1124112
968960000.0,9.5767514
969445000.0,9.8194806
969930000.0,9.5896146
970415000.0,8.6135709
970900000.0,10.2038114
971385000.0,9.6429441
971870000.0,10.0287854
972355000.0,9.484184
972840000.0,8.3205106
973325000.0,8.3365934
973810000.0,8.8734891
974295000.0,11.7379529
974780000.0,9.5356748
975265000.0,8.8651807
975750000.0,12.1839444
976235000.0,9.1307141
976720000.0,8.7400586
977205000.0,11.3971784
977690000.0,11.4654615
978175000.0,9.6619641
978660000.0,8.2969663
979145000.0,8.9713971
979630000.0,8.491615
980115000.0,7.4129254
980600000.0,7.6872098
981085000.0,8.3045957
981570000.0,8.6305616
982055000.0,10.0782926
982540000.0,8.4106595
983025000.0,8.3686597
983510000.0,8.5441205
983995000.0,10.0927732
984480000.0,8.5152051
984965000.0,10.1630399
985450000.0,9.487045
985935000.0,8.3196485
986420000.0,10.8749158
986905000.0,9.5429837
987390000.0,8.7025754
987875000.0,10.9616925
988360000.0,9.6559293
988845000.0,8.4703748
989330000.0,9.1114194
989815000.0,9.2264707
990300000.0,8.7117841
990785000.0,7.9827268
991270000.0,10.2831571
991755000.0,10.5592649
992240000.0,8.0117414
992725000.0,9.8637311
993210000.0,10.4384381
993695000.0,8.5541989
994180000.0,10.0221555
994665000.0,9.0157926
995150000.0,8.5971143
995635000.0,8.9695966
996120000.0,9.6160886
996605000.0,8.7030942
997090000.0,8.4202039
997575000.0,8.4241101
998060000.0,9.4184415
998545000.0,8.8017575
999030000.0,8.2927243
999515000.0,10.5271604
1000000000.0,8.845802
